ParameterId;Date;Value
34;02.07.2022;31,72985
35;02.07.2022;424,1487
36;02.07.2022;1,01375
37;02.07.2022;1,001026
38;02.07.2022;7,174922
39;02.07.2022;41,09091
40;02.07.2022;1,2011
41;02.07.2022;1,434832
42;02.07.2022;1,179717
43;02.07.2022;11,8
44;02.07.2022;0,46
45;02.07.2022;0,3
46;02.07.2022;0,8
47;02.07.2022;89,8
48;02.07.2022;7,8
49;02.07.2022;12,64678
50;02.07.2022;55,05877
51;02.07.2022;1987,981
52;02.07.2022;3,997388
53;02.07.2022;1310,748
54;02.07.2022;2288,835
55;02.07.2022;436,8366
1;03.07.2022;1,263354
2;03.07.2022;0,8843476
3;03.07.2022;0,3790061
4;03.07.2022;1250,235
5;03.07.2022;193,5568
6;03.07.2022;0,45
7;03.07.2022;19,5
8;03.07.2022;42,95154
9;03.07.2022;1,236776
10;03.07.2022;1,166454
11;03.07.2022;0,9996561
12;03.07.2022;0,505322
13;03.07.2022;0,3253571
14;03.07.2022;0,6623316
15;03.07.2022;2,625346
20;03.07.2022;0,2496356
21;03.07.2022;4,33229
22;03.07.2022;5,212812
23;03.07.2022;2,884345
24;03.07.2022;268,4967
25;03.07.2022;0,1524455
26;03.07.2022;400,2211
28;03.07.2022;84,49674
29;03.07.2022;63
30;03.07.2022;2838,637
31;03.07.2022;1,387173
32;03.07.2022;0
33;03.07.2022;0
34;03.07.2022;31,99456
35;03.07.2022;423,3944
36;03.07.2022;1,023929
37;03.07.2022;1,011329
38;03.07.2022;6,957636
39;03.07.2022;33,43023
40;03.07.2022;1,166937
41;03.07.2022;1,409404
42;03.07.2022;1,15047
43;03.07.2022;11,8
44;03.07.2022;0,46
45;03.07.2022;0,3
46;03.07.2022;0,8
47;03.07.2022;89,9
48;03.07.2022;7,6
49;03.07.2022;11,85411
50;03.07.2022;55,18043
51;03.07.2022;2000,378
52;03.07.2022;4,035161
53;03.07.2022;1302,332
54;03.07.2022;2270,073
55;03.07.2022;431,9735
1;03.07.2022;1,250038
2;03.07.2022;0,8750269
3;03.07.2022;0,3750115
4;03.07.2022;1250,964
5;03.07.2022;192,7926
6;03.07.2022;0,6125
7;03.07.2022;18,5
8;03.07.2022;40,9292
9;03.07.2022;1,25187
10;03.07.2022;1,095281
11;03.07.2022;0,9996178
12;03.07.2022;0,4966772
13;03.07.2022;0,319791
14;03.07.2022;0,6510008
15;03.07.2022;2,413891
20;03.07.2022;0,2835092
21;03.07.2022;4,593902
22;03.07.2022;5,368329
23;03.07.2022;2,864954
24;03.07.2022;293,4633
25;03.07.2022;0,1569935
26;03.07.2022;497,6217
28;03.07.2022;85,25352
29;03.07.2022;64,5
30;03.07.2022;2853,426
31;03.07.2022;1,522171
32;03.07.2022;0
33;03.07.2022;0
34;03.07.2022;31,79621
35;03.07.2022;424,9415
36;03.07.2022;1,028678
37;03.07.2022;1,032922
38;03.07.2022;7,007793
39;03.07.2022;52,17391
40;03.07.2022;1,149558
41;03.07.2022;1,388034
42;03.07.2022;1,134939
43;03.07.2022;11,5
44;03.07.2022;0,45
45;03.07.2022;0,3
46;03.07.2022;0,7
47;03.07.2022;89,7
48;03.07.2022;7,8
49;03.07.2022;11,15794
50;03.07.2022;54,95034
51;03.07.2022;1987,158
52;03.07.2022;4,143441
53;03.07.2022;1354,76
54;03.07.2022;2365,697
55;03.07.2022;421,4398
1;03.07.2022;1,263518
2;03.07.2022;0,8844625
3;03.07.2022;0,3790554
4;03.07.2022;1251,291
5;03.07.2022;183,9038
6;03.07.2022;0,595
7;03.07.2022;19,2
8;03.07.2022;42,47788
9;03.07.2022;1,131422
10;03.07.2022;1,084992
11;03.07.2022;0,9995913
12;03.07.2022;0,5019386
13;03.07.2022;0,3231787
14;03.07.2022;0,6578969
15;03.07.2022;3,459476
20;03.07.2022;0,2081248
21;03.07.2022;5,757009
22;03.07.2022;5,370269
23;03.07.2022;2,880608
24;03.07.2022;287,0207
25;03.07.2022;0,1570502
26;03.07.2022;451,5464
28;03.07.2022;73,45301
29;03.07.2022;64,5
30;03.07.2022;2858,241
31;03.07.2022;1,560711
32;03.07.2022;0
33;03.07.2022;0
34;03.07.2022;31,61632
35;03.07.2022;424,9828
36;03.07.2022;0,9283154
37;03.07.2022;0,9404171
38;03.07.2022;9,216485
39;03.07.2022;33,0303
40;03.07.2022;1,157083
41;03.07.2022;1,397241
42;03.07.2022;1,141525
43;03.07.2022;11,7
44;03.07.2022;0,45
45;03.07.2022;0,3
46;03.07.2022;0,7
47;03.07.2022;89,7
48;03.07.2022;7,6
49;03.07.2022;11,26169
50;03.07.2022;55,01713
51;03.07.2022;1985,754
52;03.07.2022;4,144657
53;03.07.2022;1359,522
54;03.07.2022;2367,132
55;03.07.2022;420,0952
1;04.07.2022;1,247916
2;04.07.2022;0,8735414
3;04.07.2022;0,3743749
4;04.07.2022;1251,209
5;04.07.2022;185,6193
6;04.07.2022;0,495
7;04.07.2022;20
8;04.07.2022;43,95604
9;04.07.2022;1,23623
10;04.07.2022;1,058263
11;04.07.2022;0,9995909
12;04.07.2022;0,4946308
13;04.07.2022;0,3184735
14;04.07.2022;0,6483185
15;04.07.2022;2,518725
20;04.07.2022;0,2849194
21;04.07.2022;5,241532
22;04.07.2022;5,526119
23;04.07.2022;2,872477
24;04.07.2022;284,5764
25;04.07.2022;0,161608
26;04.07.2022;417,2509
28;04.07.2022;82,55776
29;04.07.2022;67
30;04.07.2022;2850,765
31;04.07.2022;1,533119
32;04.07.2022;0
33;04.07.2022;0
34;04.07.2022;31,89243
35;04.07.2022;424,9711
36;04.07.2022;1,004896
37;04.07.2022;1,035897
38;04.07.2022;7,760257
39;04.07.2022;49,09091
40;04.07.2022;1,287108
41;04.07.2022;1,543533
42;04.07.2022;1,257992
43;04.07.2022;11,7
44;04.07.2022;0,45
45;04.07.2022;0,3
46;04.07.2022;0,7
47;04.07.2022;90
48;04.07.2022;7,5
49;04.07.2022;11,67695
50;04.07.2022;55,28761
51;04.07.2022;2003,665
52;04.07.2022;4,171898
53;04.07.2022;1409,931
54;04.07.2022;2444,397
55;04.07.2022;415,5663
1;04.07.2022;1,213503
2;04.07.2022;0,8494521
3;04.07.2022;0,3640509
4;04.07.2022;1250,573
5;04.07.2022;173,3342
6;04.07.2022;0,3625
7;04.07.2022;19,7
8;04.07.2022;43,48786
9;04.07.2022;1,20479
10;04.07.2022;1,157528
11;04.07.2022;0,9995281
12;04.07.2022;0,4871072
13;04.07.2022;0,3136293
14;04.07.2022;0,6384572
15;04.07.2022;2,775668
20;04.07.2022;0,2576697
21;04.07.2022;5,377064
22;04.07.2022;5,613897
23;04.07.2022;2,834622
24;04.07.2022;265,0777
25;04.07.2022;0,164175
26;04.07.2022;385,1429
28;04.07.2022;70,25572
29;04.07.2022;68
30;04.07.2022;2988,674
31;04.07.2022;1,529287
32;04.07.2022;0
33;04.07.2022;0
34;04.07.2022;32,15811
35;04.07.2022;424,9792
36;04.07.2022;0,9904191
37;04.07.2022;1,02132
38;04.07.2022;8,152733
39;04.07.2022;37,89474
40;04.07.2022;1,274681
41;04.07.2022;1,528874
42;04.07.2022;1,247369
43;04.07.2022;11,4
44;04.07.2022;0,45
45;04.07.2022;0,3
46;04.07.2022;0,6
47;04.07.2022;89,8
48;04.07.2022;7,5
49;04.07.2022;11,47199
50;04.07.2022;55,21076
51;04.07.2022;2006,242
52;04.07.2022;3,989914
53;04.07.2022;1396,676
54;04.07.2022;2430,607
55;04.07.2022;436,1697
1;04.07.2022;1,218772
2;04.07.2022;0,8531407
3;04.07.2022;0,3656317
4;04.07.2022;1251,126
5;04.07.2022;165,7251
6;04.07.2022;0,3925
7;04.07.2022;18,8
8;04.07.2022;42,05817
9;04.07.2022;1,293808
10;04.07.2022;1,173562
11;04.07.2022;0,999487
12;04.07.2022;0,4875155
13;04.07.2022;0,3138922
14;04.07.2022;0,6389925
15;04.07.2022;2,255981
20;04.07.2022;0,2945337
21;04.07.2022;4,128174
22;04.07.2022;5,283163
23;04.07.2022;2,830763
24;04.07.2022;259,8842
25;04.07.2022;0,1545028
26;04.07.2022;404,053
28;04.07.2022;57,5659
29;04.07.2022;63,5
30;04.07.2022;2858,655
31;04.07.2022;1,568164
32;04.07.2022;0
33;04.07.2022;0
34;04.07.2022;32,06346
35;04.07.2022;424,2821
36;04.07.2022;1,048748
37;04.07.2022;1,027197
38;04.07.2022;6,384155
39;04.07.2022;36,33333
40;04.07.2022;1,250189
41;04.07.2022;1,499177
42;04.07.2022;1,226126
43;04.07.2022;11,5
44;04.07.2022;0,45
45;04.07.2022;0,3
46;04.07.2022;0,6
47;04.07.2022;89,6
48;04.07.2022;7,9
49;04.07.2022;11,16767
50;04.07.2022;55,02163
51;04.07.2022;1982,628
52;04.07.2022;4,044499
53;04.07.2022;1318,122
54;04.07.2022;2301,645
55;04.07.2022;431,7358
1;05.07.2022;1,260385
2;05.07.2022;0,8822696
3;05.07.2022;0,3781155
4;05.07.2022;1251,663
5;05.07.2022;193,1534
6;05.07.2022;0,4725
7;05.07.2022;19,8
8;05.07.2022;43,80531
9;05.07.2022;1,223203
10;05.07.2022;1,115062
11;05.07.2022;0,9996457
12;05.07.2022;0,5003479
13;05.07.2022;0,3221545
14;05.07.2022;0,655812
15;05.07.2022;2,764098
20;05.07.2022;0,2534242
21;05.07.2022;5,122039
22;05.07.2022;5,191255
23;05.07.2022;2,877524
24;05.07.2022;306,1604
25;05.07.2022;0,151815
26;05.07.2022;442,581
28;05.07.2022;88,59386
29;05.07.2022;62,5
30;05.07.2022;2759,67
31;05.07.2022;1,585063
32;05.07.2022;0
33;05.07.2022;0
34;05.07.2022;32,24709
35;05.07.2022;424,9583
36;05.07.2022;0,9861286
37;05.07.2022;0,9958932
38;05.07.2022;7,886137
39;05.07.2022;46,25
40;05.07.2022;1,1321
41;05.07.2022;1,409362
42;05.07.2022;1,127783
43;05.07.2022;11,5
44;05.07.2022;0,45
45;05.07.2022;0,3
46;05.07.2022;0,6
47;05.07.2022;89,2
48;05.07.2022;7,8
49;05.07.2022;11,39103
50;05.07.2022;55,22178
51;05.07.2022;1995,44
52;05.07.2022;4,153026
53;05.07.2022;1318,287
54;05.07.2022;2290,706
55;05.07.2022;418,4031
1;05.07.2022;1,235905
2;05.07.2022;0,8651336
3;05.07.2022;0,3707716
4;05.07.2022;1250,927
5;05.07.2022;181,1991
6;05.07.2022;0,488
7;05.07.2022;20,8
8;05.07.2022;45,21739
9;05.07.2022;1,241004
10;05.07.2022;1,119562
11;05.07.2022;0,9995689
12;05.07.2022;0,493344
13;05.07.2022;0,317645
14;05.07.2022;0,6466319
15;05.07.2022;2,564099
20;05.07.2022;0,2724769
21;05.07.2022;4,953174
22;05.07.2022;5,400812
23;05.07.2022;2,851991
24;05.07.2022;281,0689
25;05.07.2022;0,1579434
26;05.07.2022;446,8125
28;05.07.2022;90,11684
29;05.07.2022;65
30;05.07.2022;2852,875
31;05.07.2022;1,551161
32;05.07.2022;0
33;05.07.2022;0
34;05.07.2022;32,27657
35;05.07.2022;421,4043
36;05.07.2022;1,003347
37;05.07.2022;1,013671
38;05.07.2022;7,517272
39;05.07.2022;28,86598
40;05.07.2022;1,159024
41;05.07.2022;1,442917
42;05.07.2022;1,15018
43;05.07.2022;11,4
44;05.07.2022;0,43
45;05.07.2022;0,3
46;05.07.2022;0,7
47;05.07.2022;89,3
48;05.07.2022;7,7
49;05.07.2022;10,79025
50;05.07.2022;55,27689
51;05.07.2022;2006,712
52;05.07.2022;4,080344
53;05.07.2022;1359,018
54;05.07.2022;2361,9
55;05.07.2022;425,9312
1;05.07.2022;1,282948
2;05.07.2022;0,8980637
3;05.07.2022;0,3848844
4;05.07.2022;1250,691
5;05.07.2022;188,8233
6;05.07.2022;0,594
7;05.07.2022;20,3
8;05.07.2022;44,42013
9;05.07.2022;1,256659
10;05.07.2022;1,099834
11;05.07.2022;0,9996122
12;05.07.2022;0,5086013
13;05.07.2022;0,3274685
14;05.07.2022;0,6666299
15;05.07.2022;2,353525
20;05.07.2022;0,3090579
21;05.07.2022;5,268963
22;05.07.2022;5,15688
23;05.07.2022;2,893428
24;05.07.2022;315,7995
25;05.07.2022;0,1508098
26;05.07.2022;484,468
28;05.07.2022;87,10527
29;05.07.2022;61,5
30;05.07.2022;2745,167
31;05.07.2022;1,672461
32;05.07.2022;0
33;05.07.2022;0
34;05.07.2022;32,15393
35;05.07.2022;425,0527
36;05.07.2022;1,024213
37;05.07.2022;1,065708
38;05.07.2022;7,622488
39;05.07.2022;50,87719
40;05.07.2022;1,151717
41;05.07.2022;1,433988
42;05.07.2022;1,144464
43;05.07.2022;11,4
44;05.07.2022;0,43
45;05.07.2022;0,3
46;05.07.2022;0,6
47;05.07.2022;88,5
48;05.07.2022;8
49;05.07.2022;11,36631
50;05.07.2022;55,33635
51;05.07.2022;1981,615
52;05.07.2022;4,174214
53;05.07.2022;1314,389
54;05.07.2022;2280,933
55;05.07.2022;415,7324
1;06.07.2022;1,31552
2;06.07.2022;0,9208642
3;06.07.2022;0,3946561
4;06.07.2022;1251,467
5;06.07.2022;212,2685
6;06.07.2022;0,7325
7;06.07.2022;19,6
8;06.07.2022;43,07692
9;06.07.2022;1,245376
10;06.07.2022;1,123915
11;06.07.2022;0,999691
12;06.07.2022;0,524726
13;06.07.2022;0,3378505
14;06.07.2022;0,6877646
15;06.07.2022;2,445788
20;06.07.2022;0,2827129
21;06.07.2022;4,736603
22;06.07.2022;5,079911
23;06.07.2022;2,928007
24;06.07.2022;337,2244
25;06.07.2022;0,1485589
26;06.07.2022;544,67
28;06.07.2022;97,43371
29;06.07.2022;61,5
30;06.07.2022;2755,234
31;06.07.2022;1,588669
32;06.07.2022;0
33;06.07.2022;0
34;06.07.2022;32,15591
35;06.07.2022;423,0444
36;06.07.2022;1,02836
37;06.07.2022;1,040165
38;06.07.2022;7,182391
39;06.07.2022;49,13044
40;06.07.2022;1,193518
41;06.07.2022;1,449781
42;06.07.2022;1,177618
43;06.07.2022;11,4
44;06.07.2022;0,43
45;06.07.2022;0,3
46;06.07.2022;0,6
47;06.07.2022;88,9
48;06.07.2022;8,2
49;06.07.2022;11,34296
50;06.07.2022;55,27156
51;06.07.2022;1983,972
52;06.07.2022;4,0832
53;06.07.2022;1279,47
54;06.07.2022;2223,556
55;06.07.2022;425,6154
1;06.07.2022;1,285782
2;06.07.2022;0,9000473
3;06.07.2022;0,3857346
4;06.07.2022;1250,951
5;06.07.2022;191,9039
6;06.07.2022;0,512
7;06.07.2022;18,5
8;06.07.2022;41,11111
9;06.07.2022;1,233291
10;06.07.2022;1,11103
11;06.07.2022;0,9996377
12;06.07.2022;0,5100455
13;06.07.2022;0,3283984
14;06.07.2022;0,6685228
15;06.07.2022;2,645899
20;06.07.2022;0,2641253
21;06.07.2022;5,016815
22;06.07.2022;4,992297
23;06.07.2022;2,893551
24;06.07.2022;331,7923
25;06.07.2022;0,1459966
26;06.07.2022;533,0324
28;06.07.2022;75,16199
29;06.07.2022;60
30;06.07.2022;2783,63
31;06.07.2022;1,728951
32;06.07.2022;0
33;06.07.2022;0
34;06.07.2022;30,74816
35;06.07.2022;413,7155
36;06.07.2022;0,9974779
37;06.07.2022;1,009288
38;06.07.2022;7,662714
39;06.07.2022;49,09091
40;06.07.2022;1,199655
41;06.07.2022;1,4574
42;06.07.2022;1,182884
43;06.07.2022;11,5
44;06.07.2022;0,45
45;06.07.2022;0,3
46;06.07.2022;0,6
47;06.07.2022;88,6
48;06.07.2022;7,8
49;06.07.2022;11,28708
50;06.07.2022;55,30615
51;06.07.2022;1951,353
52;06.07.2022;4,165956
53;06.07.2022;1272,652
54;06.07.2022;2205,902
55;06.07.2022;416,0655
1;06.07.2022;1,257403
2;06.07.2022;0,880182
3;06.07.2022;0,3772209
4;06.07.2022;1251,563
5;06.07.2022;173,8376
6;06.07.2022;0,445
7;06.07.2022;19,7
8;06.07.2022;43,97321
9;06.07.2022;1,22365
10;06.07.2022;1,084037
11;06.07.2022;0,9995238
12;06.07.2022;0,4986671
13;06.07.2022;0,3210723
14;06.07.2022;0,653609
15;06.07.2022;2,853862
20;06.07.2022;0,2479977
21;06.07.2022;5,29554
22;06.07.2022;5,576174
23;06.07.2022;2,874535
24;06.07.2022;280,7024
25;06.07.2022;0,1630718
26;06.07.2022;396,0603
28;06.07.2022;58,63625
29;06.07.2022;67
30;06.07.2022;2945,01
31;06.07.2022;1,614739
32;06.07.2022;0
33;06.07.2022;0
34;06.07.2022;31,51955
35;06.07.2022;424,8855
36;06.07.2022;0,9730077
37;06.07.2022;0,9784173
38;06.07.2022;8,149403
39;06.07.2022;33,33333
40;06.07.2022;1,188143
41;06.07.2022;1,443501
42;06.07.2022;1,172172
43;06.07.2022;11,4
44;06.07.2022;0,45
45;06.07.2022;0,3
46;06.07.2022;0,6
47;06.07.2022;88,9
48;06.07.2022;8,2
49;06.07.2022;11,3035
50;06.07.2022;55,23994
51;06.07.2022;1976,303
52;06.07.2022;4,169357
53;06.07.2022;1416,655
54;06.07.2022;2464,882
55;06.07.2022;417,3138
1;07.07.2022;1,332679
2;07.07.2022;0,9328755
3;07.07.2022;0,3998038
4;07.07.2022;1250,666
5;07.07.2022;177,9515
6;07.07.2022;0,442
7;07.07.2022;20,2
8;07.07.2022;43,91304
9;07.07.2022;1,209924
10;07.07.2022;1,086539
11;07.07.2022;0,9995619
12;07.07.2022;0,5288925
13;07.07.2022;0,3405332
14;07.07.2022;0,6932257
15;07.07.2022;3,05626
20;07.07.2022;0,2268816
21;07.07.2022;5,166275
22;07.07.2022;5,469199
23;07.07.2022;2,955203
24;07.07.2022;294,7885
25;07.07.2022;0,1599434
26;07.07.2022;460,0115
28;07.07.2022;64,91334
29;07.07.2022;66
30;07.07.2022;2876,842
31;07.07.2022;1,656566
32;07.07.2022;0
33;07.07.2022;0
34;07.07.2022;31,87232
35;07.07.2022;422,0693
36;07.07.2022;0,9694657
37;07.07.2022;0,9615774
38;07.07.2022;8,222534
39;07.07.2022;30,05618
40;07.07.2022;1,179081
41;07.07.2022;1,462797
42;07.07.2022;1,174431
43;07.07.2022;11,4
44;07.07.2022;0,45
45;07.07.2022;0,3
46;07.07.2022;0,6
47;07.07.2022;89
48;07.07.2022;8,2
49;07.07.2022;11,424
50;07.07.2022;55,23975
51;07.07.2022;1989,767
52;07.07.2022;4,156906
53;07.07.2022;1388,53
54;07.07.2022;2414,496
55;07.07.2022;418,3126
1;07.07.2022;1,289655
2;07.07.2022;0,9027583
3;07.07.2022;0,3868964
4;07.07.2022;1251,34
5;07.07.2022;200,1214
6;07.07.2022;0,38
7;07.07.2022;18,7
8;07.07.2022;41,55556
9;07.07.2022;1,261204
10;07.07.2022;1,180578
11;07.07.2022;0,9996521
12;07.07.2022;0,5143917
13;07.07.2022;0,3311967
14;07.07.2022;0,6742194
15;07.07.2022;2,415955
20;07.07.2022;0,2807836
21;07.07.2022;4,501966
22;07.07.2022;5,188849
23;07.07.2022;2,908406
24;07.07.2022;318,5877
25;07.07.2022;0,1517447
26;07.07.2022;396,5082
28;07.07.2022;67,66654
29;07.07.2022;63
30;07.07.2022;2860,177
31;07.07.2022;1,591972
32;07.07.2022;0
33;07.07.2022;0
34;07.07.2022;31,84285
35;07.07.2022;424,9431
36;07.07.2022;1,026889
37;07.07.2022;1,022845
38;07.07.2022;6,917922
39;07.07.2022;41,54412
40;07.07.2022;1,152788
41;07.07.2022;1,43
42;07.07.2022;1,151799
43;07.07.2022;11,2
44;07.07.2022;0,42
45;07.07.2022;0,3
46;07.07.2022;0,6
47;07.07.2022;89
48;07.07.2022;7,8
49;07.07.2022;11,29558
50;07.07.2022;55,0704
51;07.07.2022;1973,608
52;07.07.2022;4,084399
53;07.07.2022;1301,946
54;07.07.2022;2271,447
55;07.07.2022;427,1509
1;07.07.2022;1,249651
2;07.07.2022;0,8747559
3;07.07.2022;0,3748954
4;07.07.2022;1251,425
5;07.07.2022;200,0984
6;07.07.2022;0,395
7;07.07.2022;17,2
8;07.07.2022;39,09091
9;07.07.2022;1,233933
10;07.07.2022;1,137949
11;07.07.2022;0,9996508
12;07.07.2022;0,4970706
13;07.07.2022;0,3200443
14;07.07.2022;0,6515163
15;07.07.2022;2,815704
20;07.07.2022;0,2439224
21;07.07.2022;4,933187
22;07.07.2022;5,257824
23;07.07.2022;2,869025
24;07.07.2022;333,0184
25;07.07.2022;0,1537618
26;07.07.2022;389,7191
28;07.07.2022;80,55913
29;07.07.2022;62,5
30;07.07.2022;2851,102
31;07.07.2022;1,664273
32;07.07.2022;0
33;07.07.2022;0
34;07.07.2022;31,59757
35;07.07.2022;417,7706
36;07.07.2022;0,9897172
37;07.07.2022;0,9815951
38;07.07.2022;7,748892
39;07.07.2022;38,57143
40;07.07.2022;1,147784
41;07.07.2022;1,423706
42;07.07.2022;1,147382
43;07.07.2022;11,4
44;07.07.2022;0,42
45;07.07.2022;0,3
46;07.07.2022;0,6
47;07.07.2022;89,1
48;07.07.2022;8,1
49;07.07.2022;11,15902
50;07.07.2022;55,01728
51;07.07.2022;1986,034
52;07.07.2022;4,126995
53;07.07.2022;1324,531
54;07.07.2022;2312,658
55;07.07.2022;423,0731
1;08.07.2022;1,250571
2;08.07.2022;0,8753996
3;08.07.2022;0,3751712
4;08.07.2022;1251,411
5;08.07.2022;191,8138
6;08.07.2022;0,382
7;08.07.2022;19
8;08.07.2022;41,48472
9;08.07.2022;1,241895
10;08.07.2022;1,148069
11;08.07.2022;0,9996275
12;08.07.2022;0,4997534
13;08.07.2022;0,3217717
14;08.07.2022;0,6550328
15;08.07.2022;2,525971
20;08.07.2022;0,2731581
21;08.07.2022;4,781469
22;08.07.2022;5,351831
23;08.07.2022;2,873016
24;08.07.2022;335,0167
25;08.07.2022;0,156511
26;08.07.2022;442,109
28;08.07.2022;78,94212
29;08.07.2022;63,5
30;08.07.2022;2902,475
31;08.07.2022;1,746573
32;08.07.2022;0
33;08.07.2022;0
34;08.07.2022;31,71889
35;08.07.2022;418,7279
36;08.07.2022;1,013716
37;08.07.2022;1,021538
38;08.07.2022;7,30744
39;08.07.2022;39,23611
40;08.07.2022;1,213248
41;08.07.2022;1,498503
42;08.07.2022;1,221137
43;08.07.2022;11,4
44;08.07.2022;0,42
45;08.07.2022;0,3
46;08.07.2022;0,6
47;08.07.2022;89,9
48;08.07.2022;7,4
49;08.07.2022;11,22624
50;08.07.2022;55,23327
51;08.07.2022;2000,43
52;08.07.2022;4,057618
53;08.07.2022;1341,912
54;08.07.2022;2335,305
55;08.07.2022;428,8925
1;08.07.2022;1,283559
2;08.07.2022;0,898491
3;08.07.2022;0,3850676
4;08.07.2022;1251,691
5;08.07.2022;196,8625
6;08.07.2022;0,4625
7;08.07.2022;19,2
8;08.07.2022;41,73913
9;08.07.2022;1,24938
10;08.07.2022;1,15869
11;08.07.2022;0,9996469
12;08.07.2022;0,5117825
13;08.07.2022;0,3295168
14;08.07.2022;0,6707994
15;08.07.2022;2,42727
20;08.07.2022;0,2856525
21;08.07.2022;4,750667
22;08.07.2022;5,221763
23;08.07.2022;2,906398
24;08.07.2022;376,903
25;08.07.2022;0,1527072
26;08.07.2022;487,6097
28;08.07.2022;60,38474
29;08.07.2022;62,5
30;08.07.2022;2889,004
31;08.07.2022;1,914549
32;08.07.2022;0
33;08.07.2022;0
34;08.07.2022;31,4543
35;08.07.2022;424,9341
36;08.07.2022;1,023573
37;08.07.2022;1,034943
38;08.07.2022;7,177937
39;08.07.2022;44,31372
40;08.07.2022;1,225617
41;08.07.2022;1,514217
42;08.07.2022;1,232191
43;08.07.2022;11,4
44;08.07.2022;0,43
45;08.07.2022;0,3
46;08.07.2022;0,5
47;08.07.2022;89,7
48;08.07.2022;7,6
49;08.07.2022;11,33651
50;08.07.2022;55,33958
51;08.07.2022;1975,63
52;08.07.2022;4,088882
53;08.07.2022;1316,55
54;08.07.2022;2287,142
55;08.07.2022;424,8651
1;08.07.2022;1,299617
2;08.07.2022;0,9097317
3;08.07.2022;0,389885
4;08.07.2022;1251,192
5;08.07.2022;217,4543
6;08.07.2022;0,5575
7;08.07.2022;18,9
8;08.07.2022;42,1875
9;08.07.2022;1,294344
10;08.07.2022;1,150793
11;08.07.2022;0,9997051
12;08.07.2022;0,5184665
13;08.07.2022;0,3338203
14;08.07.2022;0,6795603
15;08.07.2022;2,192861
20;08.07.2022;0,3131394
21;08.07.2022;4,39152
22;08.07.2022;5,029032
23;08.07.2022;2,917203
24;08.07.2022;392,6362
25;08.07.2022;0,147071
26;08.07.2022;463,4828
28;08.07.2022;63,39201
29;08.07.2022;60,5
30;08.07.2022;2799,336
31;08.07.2022;1,805603
32;08.07.2022;0
33;08.07.2022;0
34;08.07.2022;31,5302
35;08.07.2022;421,7642
36;08.07.2022;1,042416
37;08.07.2022;1,039216
38;08.07.2022;6,58438
39;08.07.2022;52,17391
40;08.07.2022;1,213584
41;08.07.2022;1,49909
42;08.07.2022;1,221526
43;08.07.2022;11,3
44;08.07.2022;0,43
45;08.07.2022;0,3
46;08.07.2022;0,6
47;08.07.2022;89,8
48;08.07.2022;7,5
49;08.07.2022;11,27031
50;08.07.2022;55,2531
51;08.07.2022;1960,901
52;08.07.2022;4,081911
53;08.07.2022;1268,037
54;08.07.2022;2200,792
55;08.07.2022;425,1905
1;09.07.2022;1,279863
2;09.07.2022;0,8959038
3;09.07.2022;0,3839588
4;09.07.2022;1250,598
5;09.07.2022;187,5544
6;09.07.2022;0,5225
7;09.07.2022;19,2
8;09.07.2022;41,9214
9;09.07.2022;1,261694
10;09.07.2022;1,076604
11;09.07.2022;0,9996077
12;09.07.2022;0,5074531
13;09.07.2022;0,3267293
14;09.07.2022;0,6651249
15;09.07.2022;2,389661
20;09.07.2022;0,2865547
21;09.07.2022;4,577403
22;09.07.2022;5,323571
23;09.07.2022;2,89879
24;09.07.2022;286,8054
25;09.07.2022;0,1556846
26;09.07.2022;386,7364
28;09.07.2022;62,52625
29;09.07.2022;63,5
30;09.07.2022;2814,368
31;09.07.2022;1,529185
32;09.07.2022;0
33;09.07.2022;0
34;09.07.2022;31,72808
35;09.07.2022;416,2256
36;09.07.2022;1,025284
37;09.07.2022;1,024641
38;09.07.2022;6,967064
39;09.07.2022;51,81818
40;09.07.2022;1,144946
41;09.07.2022;1,433365
42;09.07.2022;1,16422
43;09.07.2022;11,3
44;09.07.2022;0,43
45;09.07.2022;0,3
46;09.07.2022;0,6
47;09.07.2022;89,3
48;09.07.2022;7,7
49;09.07.2022;11,27441
50;09.07.2022;55,49358
51;09.07.2022;1985,239
52;09.07.2022;4,173413
53;09.07.2022;1360,301
54;09.07.2022;2354,226
55;09.07.2022;414,6884
1;09.07.2022;1,326904
2;09.07.2022;0,9288328
3;09.07.2022;0,3980712
4;09.07.2022;1249,987
5;09.07.2022;190,0623
6;09.07.2022;0,524
7;09.07.2022;20,3
8;09.07.2022;44,13043
9;09.07.2022;1,221001
10;09.07.2022;1,057224
11;09.07.2022;0,9996208
12;09.07.2022;0,5256511
13;09.07.2022;0,3384462
14;09.07.2022;0,6889772
15;09.07.2022;2,656631
20;09.07.2022;0,2684687
21;09.07.2022;5,266793
22;09.07.2022;5,378539
23;09.07.2022;2,949224
24;09.07.2022;350,1573
25;09.07.2022;0,1572921
26;09.07.2022;463,5172
28;09.07.2022;58,2751
29;09.07.2022;65
30;09.07.2022;2831,254
31;09.07.2022;1,842329
32;09.07.2022;0
33;09.07.2022;0
34;09.07.2022;31,56373
35;09.07.2022;423,0583
36;09.07.2022;0,992674
37;09.07.2022;1,01833
38;09.07.2022;7,923424
39;09.07.2022;39,78873
40;09.07.2022;1,107748
41;09.07.2022;1,387526
42;09.07.2022;1,133178
43;09.07.2022;12,3
44;09.07.2022;0,46
