ParameterId;Date;Value
8;22.03.2022 0:00;42,69663
8;22.03.2022 8:00;42,47191
8;22.03.2022 16:00;41,76072
8;23.03.2022 0:00;40,82125
8;23.03.2022 8:00;42,53394
8;23.03.2022 16:00;41,49184
8;24.03.2022 0:00;41,8552
8;24.03.2022 8:00;42,92237
8;24.03.2022 16:00;0
8;25.03.2022 0:00;42,69141
8;25.03.2022 8:00;43,67542
8;25.03.2022 16:00;43,56659
8;26.03.2022 0:00;41,46868
8;26.03.2022 8:00;42,3913
8;26.03.2022 16:00;41,45786
8;27.03.2022 0:00;43,02325
8;27.03.2022 8:00;43,24895
8;27.03.2022 16:00;43,18182
8;28.03.2022 0:00;42,20779
8;28.03.2022 8:00;42,67241
8;28.03.2022 16:00;43,3121
8;29.03.2022 0:00;43,69565
8;29.03.2022 8:00;44,54148
8;29.03.2022 16:00;42,37996
8;30.03.2022 0:00;43,47826
8;30.03.2022 8:00;42,66667
8;30.03.2022 16:00;42,3913
8;31.03.2022 0:00;38,62069
8;31.03.2022 8:00;42,91755
8;31.03.2022 16:00;42,60089
8;01.04.2022 0:00;43,33333
8;01.04.2022 8:00;42,38411
8;01.04.2022 16:00;44,69526
8;02.04.2022 0:00;41,36364
8;02.04.2022 8:00;44,05286
8;02.04.2022 16:00;42,24719
8;03.04.2022 0:00;42,11663
8;03.04.2022 8:00;44,01709
8;03.04.2022 16:00;42,66667
8;04.04.2022 0:00;43,57798
8;04.04.2022 8:00;43,82716
8;04.04.2022 16:00;44,44444
8;05.04.2022 0:00;42,95011
8;05.04.2022 8:00;43,31897
8;05.04.2022 16:00;42,66958
8;06.04.2022 0:00;42,47191
8;06.04.2022 8:00;42,76316
8;06.04.2022 16:00;42,36111
8;07.04.2022 0:00;42,0354
8;07.04.2022 8:00;41,75824
8;07.04.2022 16:00;42,02247
8;08.04.2022 0:00;40,09112
8;08.04.2022 8:00;41,20172
8;08.04.2022 16:00;40,60475
8;09.04.2022 0:00;43,43892
8;09.04.2022 8:00;41,08352
8;09.04.2022 16:00;43,57798
8;10.04.2022 0:00;41,2844
8;10.04.2022 8:00;40,22989
8;10.04.2022 16:00;40,60325
8;11.04.2022 0:00;39,59732
8;11.04.2022 8:00;41,48936
8;11.04.2022 16:00;43,73576
8;12.04.2022 0:00;41,57303
8;12.04.2022 8:00;45,13274
8;12.04.2022 16:00;42,52874
8;13.04.2022 0:00;40,83885
8;13.04.2022 8:00;42,64069
8;13.04.2022 16:00;43,31797
8;14.04.2022 0:00;43,25581
8;14.04.2022 8:00;43,47826
8;14.04.2022 16:00;44,18605
8;15.04.2022 0:00;44,3128
8;15.04.2022 8:00;41,8552
8;15.04.2022 16:00;43,17673
8;16.04.2022 0:00;43,98148
8;16.04.2022 8:00;41,01995
8;16.04.2022 16:00;40,74074
8;17.04.2022 0:00;41,75824
8;17.04.2022 8:00;41,50537
8;17.04.2022 16:00;42,50559
8;18.04.2022 0:00;44,84305
8;18.04.2022 8:00;42,0354
8;18.04.2022 16:00;42,5
8;19.04.2022 0:00;42,22222
8;19.04.2022 8:00;42,38411
8;19.04.2022 16:00;39,59276
8;20.04.2022 0:00;44,07583
8;20.04.2022 8:00;42,98441
